Name,Year,Body_Type,Origin,Province,District,Transmission,Fuel_Type,Brand,price_num,age,mileage_num
Honda CR-V 2012,2012,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Honda,350000000,13,80000
Honda City RS 2023,2023,Other,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Honda,515000000,2,43000
Toyota Vios 1.5E MT 2023,2023,Sedan,Trong nước,Hà Nội,Thanh Xuân,Số sàn,Máy xăng,Toyota,390000000,2,68000
Toyota Wigo G CVT 2024,2024,Hatchback,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Toyota,385000000,1,10000
Toyota Vios 1.5G AT 2020,2020,Sedan,Trong nước,Tp.HCM,Quận 8,Số tự động,Máy xăng,Toyota,410000000,5,69000
Suzuki XL7 1.5L 2021,2021,SUV,Trong nước,Tp.HCM,Quận 8,Số tự động,Máy xăng,Suzuki,455000000,4,57000
Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT 2019,2019,Bán tải,Trong nước,Tp.HCM,Quận 8,Số tự động,Máy dầu,Ford,578000000,6,118000
Honda City 1.5 TOP CVT 2019,2019,Sedan,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Honda,395000000,6,89000
Ford Ranger XLS 2.2 4x2 AT 2017,2017,Bán tải,Trong nước,Tp.HCM,Quận 8,Số tự động,Máy dầu,Ford,438000000,8,101000
Hyundai Creta 1.5L Đặc biệt 2023,2023,Crossover,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Hyundai,588000000,2,39000
Hyundai Accent 1.4 AT 2014,2014,Hatchback,Nhập khẩu,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Hyundai,279000000,11,100000
Toyota Yaris 1.5G 2020,2020,Hatchback,Nhập khẩu,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Toyota,489000000,5,50000
Ford Everest Titanium 2.0 AT 4x2 2019,2019,SUV,Nhập khẩu,Hà Nội,Nam Từ Liêm,Số tự động,Máy dầu,Ford,815000000,6,105000
Mercedes-Benz GLC 300 4Matic 2021,2021,SUV,Trong nước,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Mercedes-Benz,1599000000,4,68000
Hyundai Genesis 3.8 V6 2010,2010,Sedan,Nhập khẩu,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Hyundai,368000000,15,123000
Lexus GX 470 2007,2007,SUV,Nhập khẩu,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Lexus,638000000,18,150000
Kia Cerato 1.6 AT Deluxe 2020,2020,Sedan,Trong nước,Hải Phòng,Kiến An,Số tự động,Máy xăng,Kia,455000000,5,65000
Mazda CX-5 2.0 AWD 2015,2015,SUV,Trong nước,Phú Thọ,Đoan Hùng,Số tự động,Máy xăng,Mazda,465000000,10,150000
Toyota Corolla Altis 1.8G MT 2014,2014,Sedan,Trong nước,Phú Thọ,Đoan Hùng,Số sàn,Máy xăng,Toyota,305000000,11,190000
Toyota Vios 1.5 E CVT 2022,2022,Sedan,Trong nước,Phú Thọ,Đoan Hùng,Số tự động,Máy xăng,Toyota,428000000,3,40000
Nissan Navara VL 2022,2022,Bán tải,Nhập khẩu,Phú Thọ,Đoan Hùng,Số tự động,Máy dầu,Nissan,725000000,3,80000
Mazda 6 2.5 Premium 2015,2015,Sedan,Trong nước,Lâm Đồng,Other,Số tự động,Máy xăng,Mazda,425000000,10,83000
Toyota Fortuner 2.7 V 4X2 AT 2012,2012,SUV,Trong nước,Phú Thọ,Đoan Hùng,Số tự động,Máy xăng,Toyota,355000000,13,200000
Mazda 6 2.0 AT 2018,2018,Sedan,Trong nước,Phú Thọ,Đoan Hùng,Số tự động,Máy xăng,Mazda,505000000,7,100000
Mazda 3 1.5 Hatchback 2015,2015,Hatchback,Trong nước,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,Mazda,355000000,10,77000
Toyota Camry 2015,2015,Other,Trong nước,Đồng Nai,Biên Hòa,Số tự động,Máy xăng,Toyota,566000000,10,146000
Ford Everest 2.0L ST5 6AT 2WD Titanium 2016,2016,SUV,Nhập khẩu,Tp.HCM,Bình Tân,Số tự động,Máy dầu,Ford,625000000,9,97000
Mercedes-Benz CLA 250 2.0 I4 2016,2016,Sedan,Nhập khẩu,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Mercedes-Benz,595000000,9,79000
Kia K5 2.0 Premium 2022,2022,Sedan,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Kia,699000000,3,50000
Mazda 2 1.5AT 2024,2024,Sedan,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mazda,435000000,1,15000
Mazda CX-5 2.0 Premium 2020,2020,SUV,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mazda,685000000,5,60000
Hyundai Kona 2.0 AT Đặc biệt 2021,2021,SUV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Hyundai,516000000,4,38000
Mitsubishi Triton 4×4 AT MIVEC PREMIUM 2021,2021,Bán tải,Nhập khẩu,Hà Nội,Hà Đông,Số tự động,Máy dầu,Mitsubishi,635000000,4,120000
Mazda BT-50 1.9 AT 4x2 2017,2017,Bán tải,Nhập khẩu,Hà Nội,Hà Đông,Số tự động,Máy dầu,Mazda,380000000,8,130000
Kia Carnival 2.2D Signature 2021,2021,MPV,Trong nước,Phú Thọ,Đoan Hùng,Số tự động,Máy dầu,Kia,1120000000,4,70000
Kia Sedona 3.3 GATH 2015,2015,MPV,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Kia,485000000,10,80000
Porsche Cayenne 3.6 V6 2014,2014,SUV,Nhập khẩu,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Porsche,1200000000,11,88888
Ford EcoSport Titanium 1.5L AT 2021,2021,SUV,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Ford,445000000,4,55000
Hyundai HD 2001,2001,Xe tải,Nhập khẩu,Kon Tum,Đăk Hà,Số sàn,Máy dầu,Hyundai,89000000,24,1240
Isuzu mu-X 2.5 4x2 MT 2018,2018,SUV,Nhập khẩu,Kon Tum,Đăk Hà,Số sàn,Máy dầu,Isuzu,485000000,7,40000
Isuzu D-Max LS 2.5 4x2 AT 2016,2016,Bán tải,Nhập khẩu,Kon Tum,Đăk Hà,Số tự động,Máy dầu,Isuzu,365000000,9,89000
Hyundai Accent 1.4 AT 2020,2020,Sedan,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Hyundai,405000000,5,70000
VinFast LUX A2.0 Cao cấp 2020,2020,Sedan,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,VinFast,555000000,5,69000
Hyundai Tucson 2018,2018,SUV,Trong nước,Hải Phòng,Kiến An,Số tự động,Máy xăng,Hyundai,565000000,7,150000
Mercedes-Benz C250 AMG 2017,2017,Sedan,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mercedes-Benz,460000000,8,1
Toyota Veloz Cross CVT Top 2023,2023,MPV,Trong nước,Đồng Nai,Biên Hòa,Số tự động,Máy xăng,Toyota,569000000,2,35000
Kia Morning Luxury 2020,2020,Hatchback,Trong nước,Hà Nội,Quốc Oai,Số tự động,Máy xăng,Kia,310000000,5,62000
Toyota Innova 2.0E 2022,2022,MPV,Trong nước,Tp.HCM,Thủ Đức,Số sàn,Máy xăng,Toyota,629000000,3,30000
Mercedes-Benz GLC 200 V1 2021,2021,SUV,Trong nước,Hà Nội,Tây Hồ,Số tự động,Máy xăng,Mercedes-Benz,1339000000,4,9500
VinFast LUX A2.0 Nâng cao 2021,2021,Sedan,Trong nước,Hà Nội,Hà Đông,Số tự động,Máy xăng,VinFast,578000000,4,34000
Ford EcoSport Titanium 1.5L AT 2016,2016,SUV,Trong nước,Hà Nội,Hà Đông,Số tự động,Máy xăng,Ford,318000000,9,120000
Chevrolet Captiva LTZ 2.4 2015,2015,SUV,Trong nước,Tp.HCM,Quận 10,Số tự động,Máy xăng,Chevrolet,415000000,10,21000
Toyota Innova 2.0E 2019,2019,MPV,Trong nước,Tp.HCM,Quận 10,Số tự động,Máy xăng,Toyota,465000000,6,68000
Kia Sorento 2.4 GATH Premium 2017,2017,SUV,Trong nước,Tp.HCM,Quận 10,Số tự động,Máy xăng,Kia,495000000,8,47000
Mitsubishi Outlander 2.0 CVT 2019,2019,SUV,Trong nước,Tp.HCM,Quận 10,Số tự động,Máy xăng,Mitsubishi,535000000,6,68000
Kia Sedona 2018,2018,Van/Minivan,Trong nước,Tp.HCM,Quận 10,Số tự động,Máy xăng,Kia,625000000,7,48000
Chevrolet Captiva LTZ AT 2015,2015,SUV,Trong nước,Tp.HCM,Quận 10,Số tự động,Máy xăng,Chevrolet,375000000,10,67000
Ford Ranger Wildtrak 2.0L 4x4 AT 2022,2022,Bán tải,Trong nước,Tp.HCM,Quận 10,Số tự động,Máy dầu,Ford,828000000,3,22000
Toyota Corolla Altis 1.8 G 2016,2016,Sedan,Trong nước,Tp.HCM,Quận 10,Số sàn,Máy xăng,Toyota,365000000,9,47000
Ford Ranger Raptor 2018,2018,Bán tải,Nhập khẩu,Tp.HCM,Quận 10,Số tự động,Máy dầu,Ford,815000000,7,78000
Zotye Z8 T800 2019,2019,SUV,Nhập khẩu,Tp.HCM,Quận 10,Số tự động,Máy xăng,Zotye,498000000,6,8500
Mercedes-Benz E200 Exclusive V1 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1798000000,3,7456
Toyota Camry 2.0Q 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Toyota,1019000000,3,40000
Mercedes-Benz C300 AMG 2015,2015,Sedan,Nhập khẩu,Bình Dương,Dĩ An,Số tự động,Máy xăng,Mercedes-Benz,699000000,10,80000
Honda CR-V 1.5 L 2021,2021,SUV,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Honda,839000000,4,58000
Toyota Vios 1.5 G CVT 2017,2017,Sedan,Trong nước,Quảng Ninh,Đông Triều,Số tự động,Máy xăng,Toyota,355000000,8,109000
Mercedes-Benz C300 AMG 2022,2022,Sedan,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1789000000,3,17000
Mercedes-Benz GLC 200 4Matic 2018,2018,SUV,Trong nước,Hải Phòng,Kiến An,Số tự động,Máy xăng,Mercedes-Benz,880000000,7,86000
Honda City 2023,2023,Sedan,Trong nước,Hải Phòng,Kiến An,Số tự động,Máy xăng,Honda,535000000,2,27000
Mitsubishi Xpander Cross 1.5 AT 2020,2020,MPV,Trong nước,Hải Phòng,Kiến An,Số tự động,Máy xăng,Mitsubishi,490000000,5,60000
Lexus NX 200T 2015,2015,SUV,Nhập khẩu,Hải Phòng,Kiến An,Số tự động,Máy xăng,Lexus,990000000,10,98000
Mercedes-Benz C300 AMG 2022,2022,Sedan,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1809000000,3,13000
Honda CR-V 2.4L TG 2010,2010,SUV,Nhập khẩu,Bắc Ninh,Thuận Thành,Số tự động,Máy xăng,Honda,285000000,15,100000
Mitsubishi Xpander 1.5 AT  2020,2020,MPV,Trong nước,Bắc Ninh,Thuận Thành,Số tự động,Máy xăng,Mitsubishi,470000000,5,30000
Kia Carens 1.6 AT 2011,2011,MPV,Trong nước,Bắc Ninh,Thuận Thành,Số tự động,Máy xăng,Kia,235000000,14,120000
Kia Sedona 2.2 DATH 2018,2018,MPV,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy dầu,Kia,735000000,7,84000
VinFast VF e34 2022,2022,Crossover,Trong nước,Tp.HCM,Thủ Đức,Số tự động,Điện,VinFast,479000000,3,54000
Kia Cerato 2.0 AT Premium 2019,2019,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Kia,470000000,6,89000
Mazda CX-5 2.5 AWD 2022,2022,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mazda,775000000,3,40000
Ford Everest Titanium 2.0L AT 4WD 2022,2022,SUV,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Ford,1319000000,3,41000
Toyota Camry 2.0E 2011,2011,Sedan,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,365000000,14,110000
Toyota Camry 2.5Q 2020,2020,Sedan,Nhập khẩu,Bình Dương,Dĩ An,Số tự động,Máy xăng,Toyota,839000000,5,69000
Subaru Tribeca 3.6R 2013,2013,SUV,Nhập khẩu,Bình Dương,Dĩ An,Số tự động,Máy xăng,Subaru,479000000,12,130000
VinFast LUX SA2.0 Cao cấp 2020,2020,SUV,Trong nước,Bình Dương,Dĩ An,Số tự động,Máy xăng,VinFast,699000000,5,89000
Kia Morning S 1.25 AT 2018,2018,Hatchback,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Kia,299000000,7,5000
Suzuki Jimny 2023,2023,SUV,Nhập khẩu,Hà Nội,Ba Đình,Số tự động,Máy xăng,Suzuki,699000000,2,1500
BMW 320i Sport Line 2024,2024,Sedan,Nhập khẩu,Tp.HCM,Quận 2,Số tự động,Máy xăng,BMW,1379000000,1,29000
Mercedes-Benz C200 Exclusive 2021,2021,Sedan,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Mercedes-Benz,1539000000,4,30000
Ford Ranger XLS 2.0L 4x2 MT 2017,2017,Bán tải,Nhập khẩu,Hà Nội,Thanh Xuân,Số sàn,Máy dầu,Ford,366000000,8,80000
Suzuki XL7 1.5L 2022,2022,SUV,Nhập khẩu,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,Suzuki,479000000,3,41000
Toyota Innova 2.0G 2019,2019,SUV,Trong nước,Phú Thọ,Việt Trì,Số tự động,Máy xăng,Toyota,560000000,6,96000
Mazda 3 1.5L Sedan 2018,2018,Sedan,Trong nước,Phú Thọ,Việt Trì,Số tự động,Máy xăng,Mazda,450000000,7,52000
Ford Ranger XLS 2.0L 4x2 AT 2024,2024,Xe tải,Trong nước,Phú Thọ,Việt Trì,Số tự động,Máy dầu,Ford,650000000,1,42000
Kia Cerato 1.6 AT Luxury 2009,2009,Sedan,Nhập khẩu,Phú Thọ,Việt Trì,Số tự động,Máy xăng,Kia,220000000,16,12000
Ford Ranger Wildtrak 3.2 4x4 AT 2017,2017,Bán tải,Nhập khẩu,Phú Thọ,Đoan Hùng,Số tự động,Máy dầu,Ford,555000000,8,100000
Mercedes-Benz GLC 200 4Matic 2020,2020,SUV,Trong nước,Hải Phòng,Kiến An,Số tự động,Máy xăng,Mercedes-Benz,1150000000,5,38000
Ford Ranger 2022,2022,Other,Trong nước,Tp.HCM,Bình Tân,Số tự động,Máy xăng,Ford,565000000,3,40000
Volvo XC40 R-Design 2021,2021,SUV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Volvo,1279000000,4,20700
Mercedes-Benz E200 Exclusive V1 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1798000000,3,12000
Mercedes-Benz V250 Luxury 2020,2020,MPV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1559000000,5,42000
Mercedes-Benz E200 E200 2020,2020,Sedan,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1199000000,5,23400
Mercedes-Benz GLC 200 4Matic 2021,2021,SUV,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1399000000,4,36000
VinFast LUX A2.0 Cao cấp 2019,2019,Sedan,Trong nước,Tp.HCM,Bình Thạnh,Số tự động,Máy xăng,VinFast,545000000,6,65000
Ford Ranger 2016,2016,Bán tải,Nhập khẩu,Quảng Ninh,Đông Triều,Số tự động,Máy dầu,Ford,415000000,9,143000
Mazda 3 1.5 Hatchback 2018,2018,Hatchback,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Mazda,449000000,7,56000
Toyota Corolla Altis 1.8E CVT 2018,2018,Other,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Hybrid,Toyota,500000000,7,93000
Hyundai Santa Fe 2.2L Dầu Tiêu chuẩn 2022,2022,SUV,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy dầu,Hyundai,998000000,3,50000
Nissan Sunny XV Premium 1.5 AT 2017,2017,Sedan,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Nissan,300000000,8,100000
Hyundai Santa Fe 2.2 Dầu Cao cấp 2022,2022,Other,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Hyundai,990000000,3,63000
Honda CR-V 1.5 L 2020,2020,SUV,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Honda,780000000,5,67000
Kia Cerato 2.0 AT Premium 2019,2019,Sedan,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Kia,465000000,6,63000
Ford Everest 2.0L ST5 10AT 4x4 Titanium 2019,2019,SUV,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy dầu,Ford,845000000,6,70000
Mitsubishi Xpander 1.5 AT  2019,2019,MPV,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Mitsubishi,465000000,6,70000
Honda Civic 1.5 Turbo RS 2019,2019,Sedan,Nhập khẩu,Tp.HCM,Hóc Môn,Số tự động,Máy xăng,Honda,538000000,6,86000
Nissan Teana 2.0 AT 2011,2011,Sedan,Nhập khẩu,Hưng Yên,Khoái Châu,Số tự động,Máy xăng,Nissan,270000000,14,120000
Kia Seltos 1.4 Premium 2021,2021,Crossover,Trong nước,Bắc Ninh,Bắc Ninh,Số tự động,Máy xăng,Kia,565000000,4,70000
Toyota Veloz Cross 1.5 CVT TOP 2022,2022,Other,Nhập khẩu,Nam Định,Nam Định,Số tự động,Máy xăng,Toyota,570000000,3,50000
Toyota Vios 1.5G AT 2023,2023,Other,Trong nước,Nam Định,Nam Định,Số tự động,Máy xăng,Toyota,470000000,2,70000
Kia Rondo 1.7 DAT 2016,2016,MPV,Trong nước,Hải Dương,Other,Số tự động,Máy dầu,Kia,420000000,9,86123
Ford Ranger XLS 2.2 4x2 MT 2021,2021,Bán tải,Nhập khẩu,Tp.HCM,Tân Phú,Số sàn,Máy dầu,Ford,520000000,4,40000
Kia Seltos 1.4 Premium 2021,2021,Crossover,Trong nước,Bắc Ninh,Bắc Ninh,Số tự động,Máy xăng,Kia,580000000,4,50000
Mitsubishi Xpander 1.5 AT  2019,2019,SUV,Nhập khẩu,Lâm Đồng,Bảo Lộc,Số tự động,Máy xăng,Mitsubishi,460000000,6,78000
Hyundai i30 CW 1.6 AT 2009,2009,Hatchback,Nhập khẩu,Hưng Yên,Khoái Châu,Số tự động,Máy xăng,Hyundai,230000000,16,86000
Isuzu mu-X 1.9 B7 4x2 MT 2019,2019,SUV,Nhập khẩu,Vĩnh Phúc,Phúc Yên,Số sàn,Máy dầu,Isuzu,655000000,6,70000
Kia Sonet 1.5 Luxury 2021,2021,Crossover,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Kia,525000000,4,60000
Mazda 3 1.5 Hatchback 2018,2018,Hatchback,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Mazda,440000000,7,70000
Toyota 4 Runner 2012,2012,Other,Nhập khẩu,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Toyota,1065000000,13,140000
Hyundai Kona 2.0 AT Đặc biệt 2020,2020,Crossover,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Hyundai,510000000,5,62000
Mazda 3 2022,2022,Other,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Mazda,520000000,3,58000
Mitsubishi Xpander 1.5 AT  2021,2021,MPV,Nhập khẩu,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Mitsubishi,510000000,4,40000
Kia Cerato 1.6 AT Luxury 2019,2019,Sedan,Trong nước,Vĩnh Phúc,Other,Số tự động,Máy xăng,Kia,460000000,6,70000
Kia Seltos 1.4 Luxury 2021,2021,SUV,Trong nước,Vĩnh Phúc,Other,Số tự động,Máy xăng,Kia,560000000,4,45000
Kia Cerato 2.0 AT Premium 2021,2021,Sedan,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Kia,495000000,4,80000
Kia Morning Van 1.0 AT 2015,2015,Hatchback,Nhập khẩu,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Kia,186000000,10,95000
Mazda CX-5 2.0 Premium 2015,2015,SUV,Trong nước,Tp.HCM,Quận 12,Số tự động,Máy xăng,Mazda,430000000,10,114000
Toyota Veloz Cross 1.5 CVT TOP 2023,2023,Crossover,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Toyota,580000000,2,43000
Kia K3 2.0 Premium 2022,2022,Sedan,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Kia,570000000,3,86000
Honda CR-V 1.5 L 2021,2021,SUV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Honda,869000000,4,51000
Hyundai Grand Starex 2.5 MT 2015,2015,Van/Minivan,Nhập khẩu,Hà Nội,Hà Đông,Số sàn,Máy dầu,Hyundai,425000000,10,140000
Kia Morning AT 2010,2010,Hatchback,Trong nước,Hà Nội,Hà Đông,Số tự động,Máy xăng,Kia,108000000,15,122000
Hyundai Grand Starex 2.4 AT 2008,2008,Van/Minivan,Nhập khẩu,Hà Nội,Hà Đông,Số tự động,Máy dầu,Hyundai,425000000,17,160000
Mitsubishi Triton 4×4 AT 2011,2011,Bán tải,Nhập khẩu,Hà Nội,Hà Đông,Số tự động,Máy dầu,Mitsubishi,265000000,14,160000
Mitsubishi Triton 4×4 AT 2013,2013,Bán tải,Nhập khẩu,Hà Nội,Hà Đông,Số tự động,Máy dầu,Mitsubishi,315000000,12,160000
Chevrolet Colorado High Country 2017,2017,Bán tải,Nhập khẩu,Hà Nội,Hà Đông,Số tự động,Máy dầu,Chevrolet,415000000,8,120000
Suzuki Super Carry Van 2015,2015,Van/Minivan,Trong nước,Hà Nội,Hà Đông,Số sàn,Máy xăng,Suzuki,135000000,10,95000
Mazda CX-5 2015,2015,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mazda,435000000,10,59000
Hyundai Santa Fe 2.2 Dầu Cao cấp 2023,2023,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Hyundai,1229000000,2,40000
Nissan X trail 2.0 SL 2WD Premium 2020,2020,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Nissan,635000000,5,50000
Mercedes-Benz GLC 200 4Matic 2020,2020,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mercedes-Benz,1229000000,5,56000
VinFast Fadil Nâng Cao 2020,2020,Bán tải,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,VinFast,299000000,5,56000
Mazda 6 2.0 Premium 2020,2020,Sedan,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Mazda,595000000,5,48000
Hyundai Santa Fe 2.2L Dầu Tiêu chuẩn 2020,2020,SUV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy dầu,Hyundai,810000000,5,610000
Kia Sportage 2.0G Luxury 2022,2022,SUV,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Kia,750000000,3,35000
Peugeot 3008 GT 2022,2022,SUV,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Peugeot,835000000,3,50000
VinFast LUX A2.0 Tiêu chuẩn 2021,2021,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,VinFast,568000000,4,40000
Ford Transit 9 Chỗ 2.4 Diesel 2018,2018,Van/Minivan,Trong nước,Tp.HCM,Tân Phú,Số sàn,Máy dầu,Ford,485000000,7,100000
BMW X6 xDrive30d 2014,2014,SUV,Nhập khẩu,Phú Thọ,Đoan Hùng,Số tự động,Máy dầu,BMW,990000000,11,100000
Honda Civic 1.5 G 2022,2022,Sedan,Trong nước,Tp.HCM,Hóc Môn,Số tự động,Máy xăng,Honda,600000000,3,80000
Toyota Vios 1.5G AT 2019,2019,Sedan,Trong nước,Đồng Nai,Biên Hòa,Số tự động,Máy xăng,Toyota,376000000,6,78000
VinFast LUX SA2.0 Cao cấp 2022,2022,MPV,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,VinFast,788000000,3,75000
Toyota Innova 2.0E 2020,2020,MPV,Trong nước,Đồng Nai,Biên Hòa,Số sàn,Máy xăng,Toyota,568000000,5,65000
Chevrolet Orlando LT 1.8 2017,2017,MPV,Trong nước,Hải Dương,Other,Số sàn,Máy xăng,Chevrolet,295000000,8,85213
Mazda 2 1.5AT 2023,2023,Sedan,Nhập khẩu,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Mazda,390000000,2,19000
Hyundai Creta 1.5L Đặc biệt 2024,2024,SUV,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Hyundai,630000000,1,4900
Mitsubishi Xpander 1.5 AT  2021,2021,MPV,Trong nước,Gia Lai,Plei Ku,Số tự động,Máy xăng,Mitsubishi,465000000,4,60000
Mitsubishi Xpander 1.5 MT 2023,2023,MPV,Trong nước,Gia Lai,Plei Ku,Số sàn,Máy xăng,Mitsubishi,475000000,2,40000
Kia Morning Luxury 2022,2022,Hatchback,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Kia,345000000,3,6000
Toyota Fortuner 2.7 V 4X2 AT 2019,2019,MPV,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Toyota,768000000,6,8000
Nissan X trail 2.5 SV 4WD 2017,2017,SUV,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Nissan,545000000,8,3000
Toyota Wigo 1.2 G AT 2021,2021,Hatchback,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Toyota,345000000,4,3900
Mercedes-Benz V250 Luxury 2019,2019,MPV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1558000000,6,42000
Mercedes-Benz E300 AMG 2019,2019,Sedan,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Mercedes-Benz,1399000000,6,48000
Hyundai Santa Fe 2.4L Xăng Đặc biệt 2021,2021,SUV,Trong nước,Bình Dương,Bến Cát,Số tự động,Máy xăng,Hyundai,955000000,4,57000
Peugeot 5008 GT 2024,2024,SUV,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Peugeot,1039000000,1,8000
Mercedes-Benz GLC 200 4Matic 2021,2021,Other,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1389000000,4,55000
Kia Morning EX 1.25 MT 2016,2016,Hatchback,Trong nước,Hưng Yên,Khoái Châu,Số sàn,Máy xăng,Kia,160000000,9,135000
Toyota Camry 2010,2010,Sedan,Nhập khẩu,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Toyota,425000000,15,60000
Nissan Rogue 2007,2007,SUV,Nhập khẩu,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Nissan,195000000,18,80000
